Data,U1,U2
4701,1.22979,1.41008
4702,1.21294,1.60845
4703,0.152381,0.355907
4704,1.28987,1.89734
4705,1.1373,1.48692
4706,1.43425,0.380505
4707,1.17705,0.801172
4708,0.59359,0.96823
4709,1.77027,0.980132
4710,0.874481,0.00561542
4711,1.92155,0.943693
4712,1.91868,1.49126
4713,0.860623,0.547502
4714,1.19328,1.92944
4715,1.83864,1.18955
4716,0.613553,1.01889
4717,0.236142,0.219977
4718,0.280098,0.993255
4719,0.142064,1.21067
4720,1.38614,0.946196
4721,1.73095,1.57909
4722,1.77234,0.153264
4723,1.51044,0.0381481
4724,0.442369,1.4818
4725,1.00574,1.09354
4726,0.837179,1.71899
4727,0.977289,0.596576
4728,0.0583028,1.29466
4729,0.0946276,1.42943
4730,1.79353,0.673299
4731,1.33315,1.99213
4732,1.63541,1.89892
4733,0.48315,0.545061
4734,0.119414,0.638325
4735,1.33657,1.86749
4736,0.306899,1.8399
4737,1.53474,1.38383
4738,0.425336,0.0471206
4739,0.058547,0.135685
4740,1.16245,0.743004
4741,0.0778388,1.97656
4742,0.939194,1.08524
4743,1.66758,0.40492
4744,0.140598,0.288766
4745,1.96844,0.767174
4746,0.0782662,0.964568
4747,1.96532,0.407422
4748,1.66764,0.175787
4749,1.43004,0.973479
4750,1.66575,0.0916776
4751,0.993956,1.74511
4752,0.0893162,0.134587
4753,1.00128,0.795007
4754,0.349084,0.692892
4755,1.01947,0.263436
4756,0.974786,0.0552385
4757,1.88614,1.2819
4758,1.79683,0.458937
4759,0.20525,1.3676
4760,1.33675,1.28977
4761,1.52906,0.675436
4762,1.21673,0.771996
4763,1.29304,1.59172
4764,0.847497,1.19388
4765,0.226801,1.03476
4766,0.77851,0.0769677
4767,1.59597,0.734886
4768,1.10214,1.96869
4769,1.58718,1.96045
4770,1.48706,1.9599
4771,1.62479,1.87628
4772,0.995299,1.86627
4773,0.644322,1.22861
4774,0.0763126,0.495499
4775,0.652503,1.5811
4776,1.27485,1.82055
4777,0.453907,1.14762
4778,0.489011,0.427686
4779,0.535104,1.61113
4780,0.332051,1.56694
4781,0.966484,0.449965
4782,0.494628,0.743675
4783,0.0957876,0.451064
4784,0.295421,0.312265
4785,1.0022,0.531693
4786,1.02021,1.20548
4787,1.3917,1.96429
4788,1.48449,0.0183111
4789,1.1351,1.85217
4790,0.746764,0.400952
4791,0.167766,1.48955
4792,0.290293,0.361095
4793,0.299328,1.30607
4794,1.54066,0.877041
4795,1.82082,0.691977
4796,0.547802,1.42839
4797,1.93223,0.381481
4798,1.27619,1.91705
4799,1.17125,1.48027
4800,1.45287,1.21775
4801,0.460806,0.914396
4802,1.61923,1.52556
4803,1.37314,0.302622
4804,0.0965202,1.99847
4805,1.95611,0.254341
4806,1.32619,0.182257
4807,0.258059,1.1348
4808,1.6765,0.598651
4809,1.75043,0.65212
4810,0.628632,1.92865
4811,1.4381,0.470901
4812,1.44054,0.681112
4813,0.848413,0.683187
4814,1.26056,1.34806
4815,0.470391,0.631794
4816,1.43846,0.0693991
4817,1.93156,1.51811
4818,1.69188,0.00396742
4819,1.40672,0.701743
4820,0.131624,1.18796
4821,0.771184,1.85357
4822,0.133516,0.897122
4823,0.0273504,1.40623
4824,1.93223,1.67724
4825,1.87021,0.315989
4826,0.874847,0.504471
4827,1.08645,1.24454
4828,0.725092,1.24747
4829,0.131868,1.1503
4830,0.511172,0.963652
4831,1.86612,0.187872
4832,0.449206,1.83367
4833,1.38541,0.00604267
4834,1.63492,1.96338
4835,1.36526,0.257027
4836,0.783578,1.11283
4837,1.56197,1.63439
4838,0.539805,0.903897
4839,1.42821,1.29106
4840,1.01404,0.447829
4841,1.35153,0.30665
4842,0.513248,0.889737
4843,1.12515,1.2197
4844,0.136935,1.31956
4845,0.140476,0.769372
4846,1.26801,1.11631
4847,0.701832,1.15311
4848,0.264225,1.30894
4849,0.0486569,0.545671
4850,0.0828449,1.21403
4851,0.406593,0.599322
4852,1.39054,1.69353
4853,1.87515,1.39799
4854,1.21563,0.11182
4855,0.509219,1.124
4856,0.585958,1.71886
4857,1.76642,0.76223
4858,1.14206,0.98294
4859,1.82357,1.76354
4860,1.68083,1.60869
4861,0.42326,0.968535
4862,0.195238,0.834437
4863,1.04573,0.504837
4864,0.494506,1.37559
4865,1.65195,1.0582
4866,0.159463,0.305002
4867,0.224298,1.14438
4868,1.68547,1.49504
4869,0.0738095,1.01175
4870,0.382357,0.231086
4871,0.668498,1.83752
4872,0.268559,0.505387
4873,0.814835,1.19962
4874,1.97198,0.545854
4875,0.610562,0.652974
4876,1.88004,1.59606
4877,0.970696,0.867214
4878,0.634676,0.0722678
4879,0.937118,0.443129
4880,0.832784,1.24613
4881,1.67784,0.468581
4882,1.72613,0.773461
4883,0.296642,0.34315
4884,0.0454823,1.97693
4885,0.589133,1.65972
4886,0.0630037,1.02237
4887,1.90104,0.211676
4888,1.89005,0.279611
4889,1.5768,1.76458
4890,0.0766178,1.4536
4891,1.3268,1.32554
4892,0.0278999,1.78204
4893,1.46471,0.5262
4894,0.852503,1.95972
4895,1.63889,1.64068
4896,1.30409,0.714988
4897,0.614103,1.95599
4898,1.63175,1.39482
4899,1.13712,0.931852
4900,1.74389,1.74316
4901,1.16691,1.09207
4902,0.33083,0.547197
4903,0.0483517,0.124271
4904,1.73419,1.22092
4905,1.7602,0.481765
4906,0.644811,1.9444
4907,1.47143,0.128605
4908,0.438462,1.93683
4909,0.528266,0.197821
4910,0.290965,1.05246
4911,0.885653,0.49263
4912,0.515079,0.408765
4913,1.20293,0.203131
4914,1.96484,0.432814
4915,1.54414,1.18168
4916,1.19591,0.792444
4917,0.119597,0.875576
4918,1.56007,1.41807
4919,0.0518926,1.80071
4920,0.792979,0.465468
4921,0.952137,0.504959
4922,1.2268,0.8699
4923,1.45458,1.56987
4924,0.693712,1.35002
4925,0.976862,1.57573
4926,1.81911,1.58208
4927,0.135531,0.367138
4928,1.90556,0.0360119
4929,1.68932,0.647114
4930,0.300977,1.88952
4931,1.85159,0.149174
4932,0.213065,0.767907
4933,1.57729,1.64336
4934,0.674786,1.04807
4935,1.19939,1.06394
4936,1.01569,0.356639
4937,1.86935,1.36662
4938,1.98675,1.94519
4939,1.84652,1.56706
4940,1.89609,1.08072
4941,1.06624,1.04495
4942,1.98004,1.7058
4943,1.81972,0.854823
4944,1.99579,0.637349
4945,1.07234,0.728538
4946,1.95598,1.75518
4947,1.17821,0.925993
4948,0.251343,1.20713
4949,0.734493,0.34492
4950,1.40159,1.90112
4951,0.375702,0.584796
4952,1.55794,0.694784
4953,1.60617,0.228095
4954,1.95177,1.99823
4955,0.626984,0.69808
4956,0.916422,0.207648
4957,1.74414,0.932035
4958,1.24365,1.75665
4959,0.589927,1.01895
4960,0.638828,0.835292
4961,0.355495,1.142
4962,0.231074,0.258309
4963,0.678388,1.88885
4964,0.660745,1.79241
4965,1.10415,1.4962
4966,0.516056,1.74194
4967,1.3149,1.13163
4968,1.0323,0.987335
4969,0.886752,1.12992
4970,1.26264,1.2205
4971,0.437057,1.45116
4972,0.646642,0.0789819
4973,1.89933,0.754845
4974,0.255678,0.493545
4975,0.573016,0.645405
4976,1.27063,1.08457
4977,1.79646,1.08615
4978,0.66862,0.115848
4979,0.791514,1.94964
4980,0.935836,0.600299
4981,1.76441,0.429518
4982,0.0959707,1.88598
4983,1.84731,0.820399
4984,1.7591,0.698569
4985,1.31429,0.241157
4986,1.42369,1.41691
4987,1.82753,1.47441
4988,0.247192,0.562456
4989,1.61221,0.47261
4990,0.08779,1.35118
4991,0.617155,1.4929
4992,1.15763,1.92181
4993,0.155006,1.51335
4994,1.2975,0.782922
4995,0.491758,1.80548
4996,0.965812,0.352245
4997,0.609585,0.543657
4998,1.76972,1.44957
4999,1.15128,0.364818
5000,0.0144689,1.50011
5001,0.619963,1.11014
5002,1.55195,0.255379
5003,0.50812,0.826319
5004,1.39878,0.295358
5005,1.40464,1.73608
5006,0.486935,0.68984
5007,1.54359,0.542619
5008,1.64939,0.215766
5009,1.94762,0.379955
5010,0.885104,0.702963
5011,0.538889,1.18857
5012,1.28449,0.6639
5013,1.60189,0.553728
5014,0.964896,1.59978
5015,1.00348,0.326304
5016,0.283394,1.52031
5017,1.91526,1.91382
5018,0.627717,1.51726
5019,0.600672,1.22544
5020,0.550244,0.934477
5021,1.48993,1.13736
5022,0.125763,0.0458388
5023,1.39567,1.24857
5024,0.426557,1.41722
5025,0.691697,1.89636
5026,1.18773,1.55766
5027,0.727656,0.116337
5028,1.32015,0.295663
5029,0.0178266,1.74133
5030,1.16197,1.80438
5031,1.02759,0.363781
5032,1.50665,1.59478
5033,0.938645,0.70809
5034,1.74554,1.34709
5035,1.8862,1.30052
5036,1.17173,1.40617
5037,1.02247,1.45994
5038,0.85348,0.381054
5039,0.689927,0.787255
5040,1.75336,1.80889
5041,0.160806,1.7766
5042,1.19933,0.516984
5043,1.13785,0.141362
5044,1.64567,1.40233
5045,1.70287,1.20432
5046,0.140659,0.0819117
5047,1.9453,0.483901
5048,1.33156,1.51592
5049,1.30952,0.677999
5050,0.361355,0.502762
5051,1.05519,1.84045
5052,0.00134311,0.156194
5053,1.34853,0.928678
5054,1.94426,0.333262
5055,1.666,1.3079
5056,0.723932,0.755516
5057,1.63199,0.488784
5058,1.40256,0.489151
5059,1.38449,1.60137
5060,0.227839,1.78326
5061,0.315934,1.10715
5062,0.232723,1.25205
5063,0.825092,0.291025
5064,0.363431,0.283395
5065,1.77491,1.38725
5066,0.546581,0.605487
5067,0.959707,1.04416
5068,1.29847,1.40013
5069,1.25531,0.460036
5070,0.347741,0.466079
5071,1.53486,1.18241
5072,1.51661,0.95407
5073,1.13486,0.504898
5074,0.0177045,0.3708
5075,1.86789,0.869106
5076,0.679548,1.13242
5077,0.585104,1.93066
5078,0.569841,1.18467
5079,0.334371,0.237068
5080,0.414713,0.353832
5081,1.46087,0.0284433
5082,1.23462,0.389599
5083,1.86129,1.77093
5084,1.08999,1.37272
5085,0.22149,0.911649
5086,0.941026,1.51872
5087,1.73138,0.255318
5088,1.64005,0.68337
5089,0.704396,1.55095
5090,1.25482,1.29679
5091,1.02308,1.60271
5092,0.506471,1.28819
5093,1.55336,1.72185
5094,1.33468,1.05094
5095,1.98797,0.87167
5096,0.754335,1.89087
5097,1.12283,0.67336
5098,0.471917,1.953
5099,0.680952,0.790063
5100,1.42381,0.578448
5101,1.66807,0.332591
5102,0.775336,0.656331
5103,1.16221,1.09384
5104,0.18547,0.054323
5105,1.6293,1.85662
5106,1.56044,0.890103
5107,0.570879,1.9953
5108,1.36007,0.483535
5109,1.83004,1.34446
5110,0.0100733,1.5725
5111,1.39695,0.0920438
5112,0.358181,1.01505
5113,0.39475,1.52245
5114,1.66954,1.00644
5115,0.25116,0.0310679
5116,0.616545,0.0413831
5117,0.205433,1.21354
5118,1.32857,1.71978
5119,1.45751,0.237861
5120,0.0769841,1.25987
5121,1.70134,1.40556
5122,1.87033,1.51219
5123,0.767094,0.0251473
5124,1.28523,1.59606
5125,0.841087,1.72845
5126,1.63162,1.27183
5127,1.52179,0.393262
5128,0.159707,0.0542009
5129,1.04011,0.154912
5130,1.85018,1.12436
5131,0.56398,1.83374
5132,1.50531,1.5551
5133,0.88779,1.73638
5134,0.753663,1.47575
5135,0.218987,1.44987
5136,0.31978,0.824915
5137,0.466545,1.18546
5138,1.8583,0.51265
5139,1.65256,0.705893
5140,0.972222,0.397656
5141,0.0793651,1.12015
5142,1.03291,0.722312
5143,1.9199,0.11774
5144,1.29933,1.79302
5145,0.200061,0.779321
5146,1.90098,1.99432
5147,0.0211233,0.197699
5148,1.6956,1.93249
5149,0.458852,1.02445
5150,0.130037,1.8667
5151,0.272405,0.964995
5152,0.251099,1.85656
5153,0.475763,0.437819
5154,0.186264,0.479568
5155,0.302625,1.3361
5156,0.00537242,1.80505
5157,0.353968,0.332408
5158,1.10061,0.798059
5159,1.99615,0.705954
5160,1.37369,1.72326
5161,1.64634,1.48283
5162,0.821612,1.6671
5163,0.68547,0.033021
5164,1.81306,1.25614
5165,0.604884,0.392468
5166,1.71319,0.26075
5167,0.915324,0.74105
5168,1.79096,0.293649
5169,0.532601,1.9082
5170,0.755556,1.48912
5171,0.0791209,0.749535
5172,1.11447,0.129154
5173,1.04011,1.99451
5174,1.021,0.923856
5175,0.252991,1.94562
5176,0.687118,0.293649
5177,1.02766,1.48149
5178,1.97631,0.806787
5179,1.52918,0.409803
5180,1.75281,1.12827
5181,1.20305,0.596698
5182,1.18278,1.70208
5183,1.16764,1.70867
5184,1.69005,1.15744
5185,0.945177,1.09561
5186,0.954274,1.35575
5187,1.87863,0.565203
5188,0.422161,1.32579
5189,1.32918,1.802
5190,0.53138,1.32542
5191,1.54188,1.22233
5192,0.501221,1.16019
5193,1.12326,0.370312
5194,1.34072,0.940947
5195,1.68468,1.8084
5196,0.929243,0.920438
5197,1.57192,1.08463
5198,1.89615,1.16031
5199,1.02253,1.02078
5200,1.78248,0.800928
5201,0.774969,1.50359
5202,1.90977,1.88238
5203,1.38162,0.437208
5204,1.69756,1.24497
5205,1.47949,1.76684
5206,0.170085,1.27915
5207,0.309646,0.76925
5208,1.28449,1.43553
5209,1.09054,1.37339
5210,1.75537,0.710105
5211,1.69499,1.36918
5212,0.526801,0.0238655
5213,1.72155,1.24528
5214,1.13492,1.78112
5215,0.695543,1.30332
5216,1.23352,1.15922
5217,1.08803,1.88916
5218,0.736569,1.10996
5219,0.305006,1.30485
5220,0.602137,1.88147
5221,0.0651404,1.46757
5222,1.52643,1.36222
5223,1.85324,0.917447
5224,0.961722,1.9397
5225,1.71606,0.593402
5226,1.17308,0.11829
5227,0.762698,0.142705
5228,1.74951,0.0992462
5229,1.60336,1.65905
5230,0.35757,1.13578
5231,1.87552,1.90466
5232,0.790965,1.99957
5233,0.203602,1.51335
5234,0.789072,1.56792
5235,1.65134,0.642537
5236,0.944078,1.62444
5237,1.22808,1.29899
5238,1.48932,1.70263
5239,1.56496,1.34526
5240,1.16569,1.44951
5241,0.664591,0.262154
5242,0.910501,0.7828
5243,0.00134311,0.339793
5244,0.069475,1.32688
5245,0.360073,1.34764
5246,1.44829,1.47148
5247,0.972405,0.14594
5248,1.03474,1.171
5249,0.94591,1.39109
5250,1.90916,0.523881
5251,0.956532,1.70983
5252,0.924664,1.50761
5253,1.92491,1.72234
5254,0.49939,0.229194
5255,0.185897,0.328929
5256,1.48571,0.948943
5257,1.73138,1.99042
5258,1.89768,0.184088
5259,1.68455,0.581378
5260,1.48083,0.656392
5261,1.57686,1.02432
5262,0.965995,1.96118
5263,0.370391,0.57094
5264,0.626068,0.854762
5265,1.89206,1.54137
5266,0.676068,0.233772
5267,1.54335,0.801416
5268,1.39035,1.4594
5269,1.17912,0.515213
5270,0.798474,0.921415
5271,1.05568,1.99237
5272,1.71819,1.87902
5273,0.0883394,0.0175176
5274,0.926862,1.91601
5275,0.494628,1.14853
5276,0.744567,0.0571307
5277,0.528205,0.343699
5278,0.396337,0.953398
5279,1.67625,0.196051
5280,0.558974,1.8142
5281,0.622772,0.236763
5282,0.659096,0.191778
5283,1.76874,0.497269
5284,0.0813797,0.552507
5285,1.33144,0.0217902
5286,0.678144,0.0596942
5287,1.35995,1.55693
5288,0.116239,0.387707
5289,1.53895,0.462172
5290,0.905067,1.93567
5291,0.776068,1.2324
5292,1.64347,0.768029
5293,1.4323,1.15177
5294,0.400794,0.222785
5295,0.967827,1.76043
5296,0.409096,1.64458
5297,0.974359,1.25413
5298,0.664713,1.38047
5299,0.274664,0.912442
5300,1.88425,1.25431
5301,1.28822,0.402417
5302,0.73138,0.475112
5303,1.38266,0.591876
5304,1.64151,1.58013
5305,1.76319,0.571612
5306,1.10171,0.813318
5307,1.78242,0.184332
5308,1.22808,1.54741
5309,0.696703,0.735923
5310,1.0663,1.21952
5311,0.0471917,0.975616
5312,0.584249,1.02304
5313,0.285226,1.12394
5314,0.987912,0.520463
5315,1.2398,0.947172
5316,1.07741,1.67675
5317,1.77253,0.88406
5318,0.101648,1.79955
5319,1.75574,0.263924
5320,0.210073,1.76824
5321,1.57106,1.97217
5322,1.39957,1.98279
5323,0.926984,0.766015
5324,0.069475,0.923063
5325,0.171917,1.07498
5326,0.155067,1.31968
5327,1.68926,1.77618
5328,0.574176,1.95917
5329,0.649084,0.380688
5330,1.66197,0.320872
5331,1.62601,1.53673
5332,1.58614,1.82611
5333,0.573199,1.00986
5334,0.733822,0.715659
5335,0.707998,0.587664
5336,0.947741,0.721152
5337,0.151221,1.919
5338,0.544628,1.99091
5339,1.03443,0.39906
5340,0.508547,1.44249
5341,0.399206,0.0891751
5342,1.35653,0.0749535
5343,0.889621,1.56908
5344,1.20085,0.0440687
5345,0.162332,0.81283
5346,0.707937,1.72912
5347,0.431013,0.901639
5348,1.22894,1.85345
5349,1.79701,1.88965
5350,1.62283,1.20701
5351,1.31716,1.67522
5352,0.435287,1.9151
5353,0.321978,0.546159
5354,0.396642,0.747887
5355,1.58889,0.415296
5356,0.904823,1.92267
5357,1.8616,0.890225
5358,0.534005,1.46318
5359,0.118498,0.484024
5360,0.867888,0.701376
5361,0.176252,0.712607
5362,0.386264,0.180609
5363,1.93877,1.79766
5364,1.96966,0.304086
5365,1.11508,1.44939
5366,1.0641,0.807703
5367,0.757204,0.986175
5368,0.961966,0.783166
5369,1.77985,0.116764
5370,0.178205,1.77728
5371,1.98449,1.3068
5372,1.88797,1.7
5373,0.232051,1.0311
5374,1.97863,0.137516
5375,0.568437,0.623432
5376,1.8116,1.43638
5377,0.545604,0.126164
5378,1.44524,1.84942
5379,0.9663,0.765587
5380,0.165324,0.368236
5381,1.01661,1.68163
5382,0.905006,0.85287
5383,1.55098,0.578143
5384,0.772955,0.965545
5385,0.34939,0.272652
5386,0.725458,0.465835
5387,0.775458,1.97565
5388,0.606288,0.880581
5389,1.62766,1.75622
5390,0.655067,1.6773
5391,1.40391,1.31223
5392,0.349084,0.0865505
5393,0.878999,0.103763
5394,1.37051,1.89764
5395,0.11746,1.38139
5396,0.81978,0.130253
5397,0.0562271,1.89532
5398,0.792857,0.728233
5399,0.817705,0.356151
5400,0.321062,0.559526
5401,1.2362,1.28465
5402,0.737485,0.313608
5403,0.927167,0.984161
5404,0.979182,0.589923
5405,1.85427,1.25144
5406,0.455922,0.837306
5407,1.01221,0.348094
5408,1.13138,1.0715
5409,1.78919,1.94934
5410,0.636996,0.725669
5411,1.03126,1.50621
5412,1.82949,0.8193
5413,0.105861,1.96564
5414,0.425946,0.120426
5415,1.5257,1.32298
5416,0.516239,0.369396
5417,0.27265,1.30247
5418,1.02692,1.184
5419,1.06404,1.80486
5420,1.94444,1.22318
5421,1.6605,1.89404
5422,0.448413,1.79839
5423,0.253602,1.25144
5424,1.38987,1.64269
5425,0.14188,0.470779
5426,0.957998,0.222297
5427,1.63071,0.536393
5428,0.235226,1.05899
5429,1.60336,1.5844
5430,1.80379,1.26688
5431,1.7398,0.829005
5432,0.975153,0.156316
5433,1.17179,1.60472
5434,0.769536,1.55358
5435,0.72094,0.0703147
5436,1.70928,0.694845
5437,1.98626,1.50267
5438,1.12595,0.417005
5439,1.7116,0.515152
5440,1.18858,0.133549
5441,0.308669,1.22996
5442,1.53462,0.0145879
5443,1.3746,0.65334
5444,0.474298,1.11734
5445,0.801954,1.50963
5446,1.47546,1.2056
5447,1.87289,1.82232
5448,0.271306,0.888699
5449,0.773993,1.84899
5450,1.75476,0.762169
5451,1.59347,0.823389
5452,0.000732611,0.689108
5453,1.21245,0.58742
5454,0.65696,0.475417
5455,0.940598,0.854884
5456,1.67387,0.209845
5457,1.41355,1.7926
5458,1.30604,1.71783
5459,0.506899,0.0736717
5460,0.62674,1.15708
5461,1.0232,0.815943
5462,0.79188,0.0255745
5463,1.93571,0.0985138
5464,0.185897,0.991913
5465,0.299634,1.32163
5466,0.634249,1.26316
5467,0.786203,1.76702
5468,0.316178,0.909696
5469,0.411783,1.59978
5470,1.13687,1.93176
5471,1.71966,0.458937
5472,1.32338,1.11917
5473,0.584188,0.978301
5474,1.20031,1.18546
5475,1.3072,0.299265
5476,0.667766,1.4854
5477,1.90397,0.14423
5478,0.15464,1.11655
5479,0.78602,1.55119
5480,1.95708,0.598285
5481,0.597802,0.187994
5482,1.17454,0.872829
5483,0.0649573,0.514176
5484,0.171368,1.32981
5485,0.598474,0.182562
5486,0.835714,1.16984
5487,1.29884,0.238289
5488,0.197314,1.94116
5489,0.203175,0.11066
5490,0.383272,0.759484
5491,1.33932,1.36692
5492,0.717155,0.80398
5493,0.64707,0.951872
5494,1.2663,1.41899
5495,1.38053,1.42112
5496,0.52851,1.7973
5497,1.39634,0.742454
5498,0.504029,1.02103
5499,1.10574,1.83831
5500,1.35226,0.442091
5501,1.97802,0.420118
5502,0.450122,1.24924
5503,1.6522,1.07657
5504,0.188278,1.8374
5505,1.15684,0.267159
5506,0.509768,1.52
5507,0.702564,1.09879
5508,1.28913,0.45912
5509,1.2732,0.762597
5510,1.3793,1.67412
5511,0.0217949,1.54717
5512,0.803297,0.885342
5513,0.551404,0.65804
5514,1.36551,1.00076
5515,0.74359,0.922636
5516,0.163309,1.5089
5517,1.1964,0.0881985
5518,1.3525,0.155461
5519,0.725214,1.07993
5520,1.27039,0.301645
5521,0.0843101,1.5291
5522,1.97247,1.53539
5523,1.28211,0.352
5524,1.54231,0.69161
5525,1.86825,0.416456
5526,1.5475,0.674032
5527,1.61221,1.61559
5528,1.89023,0.615864
5529,1.29945,0.236824
5530,0.363797,0.218329
5531,0.224725,0.610858
5532,1.68053,0.811975
5533,0.592369,1.90381
5534,1.84035,1.04965
5535,1.68742,0.827418
5536,1.74951,1.40971
5537,0.630342,0.231758
5538,0.151221,0.112369
5539,1.99737,0.269051
5540,1.53004,0.886746
5541,1.83462,1.32017
5542,0.875397,1.51164
5543,0.899328,0.410413
5544,1.35464,0.449477
5545,1.50458,1.6599
5546,0.218254,0.443373
5547,0.455372,0.656636
5548,1.99719,1.90271
5549,1.44579,0.775475
5550,1.38718,0.518815
5551,0.179304,0.620502
5552,0.513614,0.069277
5553,0.692186,0.214301
5554,1.66679,0.0458998
5555,0.0525031,1.52757
5556,0.449817,1.8244
5557,1.14145,0.696493
5558,0.768498,1.83044
5559,1.73065,1.06333
5560,1.47009,0.803674
5561,0.910134,0.236946
5562,0.0108059,0.0586566
5563,1.25171,0.973907
5564,0.477045,1.85192
5565,1.22711,1.05313
5566,0.892796,0.825709
5567,1.56612,1.73345
5568,1.28388,0.270272
5569,1.67179,0.0698874
5570,0.625214,1.86944
5571,0.188828,1.59008
5572,0.894689,1.92883
5573,1.5746,0.834986
5574,1.18309,0.0748314
5575,0.299328,0.303537
5576,1.46642,1.30302
5577,0.388767,1.65697
5578,1.43718,0.310434
5579,0.589744,0.886624
5580,0.00402931,1.49998
5581,0.848901,1.77813
5582,0.932601,0.158818
5583,0.183272,1.6632
5584,0.861783,1.33451
5585,1.72442,0.395398
5586,0.87326,0.10419
5587,1.93138,1.95459
5588,1.1011,1.51909
5589,1.98565,0.341319
5590,0.875641,1.7401
5591,0.398107,1.70812
5592,1.78089,1.02915
5593,1.19194,1.23746
5594,1.05531,1.55821
5595,1.85665,0.37904
5596,1.23138,1.7069
5597,1.91545,1.9331
5598,0.00714287,0.882534
5599,0.59127,1.37919
5600,1.38223,0.165716
5601,1.00946,1.04178
5602,0.244322,1.5103
5603,0.839438,1.40397
5604,1.20049,1.05857
5605,1.54267,1.38774
5606,1.65427,1.62212
5607,0.666178,0.951628
5608,0.30696,0.770592
5609,0.199267,1.17508
5610,0.537424,1.52446
5611,1.09829,1.34556
5612,0.830586,1.60204
5613,1.97137,1.69225
5614,0.793956,1.78692
5615,0.821612,0.573687
5616,0.56105,1.50005
5617,0.940781,0.363781
5618,0.811416,1.33567
5619,1.75965,1.25657
5620,1.46886,1.40526
5621,0.980586,0.962737
5622,0.626801,0.067568
5623,1.84078,1.05631
5624,0.646764,1.27317
5625,1.17057,1.7954
5626,0.919048,1.5454
5627,0.271978,0.840541
5628,1.74432,0.834376
5629,1.75342,1.67113
5630,0.394933,0.337779
5631,1.6293,0.911588
5632,1.94744,0.155095
5633,1.43553,0.470168
5634,1.13462,1.56682
5635,0.0716728,0.615558
5636,0.576374,0.0615253
5637,1.85073,0.121403
5638,0.453114,1.22416
5639,0.00573872,1.6422
5640,0.357814,1.48949
5641,1.99347,0.802698
5642,0.848352,0.820215
5643,0.494933,0.328684
5644,1.43352,1.82257
5645,0.439499,0.17658
5646,0.58895,0.926908
5647,1.74127,1.28037
5648,1.17082,1.28117
5649,0.164408,0.473525
5650,0.512759,1.17832
5651,0.942552,1.61962
5652,1.83883,1.42467
5653,1.77015,1.23508
5654,1.59335,1.29008
5655,1.84512,0.176824
5656,1.20574,0.829249
5657,1.93468,0.530412
5658,0.837241,0.661458
5659,1.29426,0.934904
5660,0.129182,0.00445571
5661,0.899695,0.457106
5662,0.0797314,1.12174
5663,1.10751,1.04013
5664,0.194139,0.610004
5665,1.80366,1.74035
5666,1.23352,0.383129
5667,0.572344,0.692221
5668,1.46477,1.03598
5669,1.67289,1.24162
5670,0.557326,0.764367
5671,1.88773,1.22544
5672,1.41239,1.40934
5673,0.889927,1.19071
5674,1.51093,0.745079
5675,1.85702,0.694052
5676,1.08272,0.0878323
5677,0.944444,1.95245
5678,0.747802,1.9154
5679,0.150916,1.27378
5680,1.56245,0.705771
5681,1.28107,1.14109
5682,0.821734,0.882595
5683,1.4478,1.79223
5684,0.80873,1.83178
5685,1.05916,0.895169
5686,0.157509,0.696982
5687,1.7616,1.70098
5688,1.90714,0.303354
5689,0.634371,0.124638
5690,1.85751,1.36009
5691,0.280281,1.80139
5692,0.813309,0.299753
5693,0.575885,1.54363
5694,1.8986,1.97693
5695,1.01722,0.0367443
5696,0.651221,1.21451
5697,1.03016,0.299997
5698,0.291453,0.116092
5699,1.58968,1.66362
5700,0.619414,0.392468
5701,1.24597,0.0163579
5702,1.75647,0.938505
5703,1.44231,0.113895
5704,0.575885,1.79235
5705,0.0714286,1.0524
5706,1.47845,1.65893
5707,0.82265,1.86212
5708,1.36105,0.636738
5709,1.23803,0.803308
5710,0.513004,1.90118
5711,0.82381,1.60729
5712,1.92009,1.11423
5713,0.237546,0.845485
5714,0.394811,1.51152
5715,1.80476,1.08542
5716,1.29005,1.19346
5717,0.616056,0.742271
5718,1.51648,0.390393
5719,0.502625,1.82263
5720,0.512637,1.614
5721,0.483883,1.32279
5722,0.838828,1.90722
5723,1.1514,1.14164
5724,0.534615,1.11515
5725,1.06557,1.24552
5726,1.49945,0.458632
5727,0.911477,1.73601
5728,1.15861,0.965117
5729,0.0942003,1.65954
5730,1.87234,0.734825
5731,0.93431,0.122013
5732,1.10781,0.854213
5733,1.8696,0.776269
5734,0.651709,1.25492
5735,1.36398,0.282723
5736,0.26746,1.21329
5737,0.782906,1.16373
5738,1.51722,1.73406
5739,1.59451,1.81561
5740,0.163126,0.0204474
5741,0.134982,1.57555
5742,1.94029,0.845668
5743,0.0934066,0.896451
5744,1.74017,1.15934
5745,1.04499,0.128178
5746,1.70183,1.94055
5747,1.10562,1.37284
5748,0.505128,0.38905
5749,1.27167,0.638264
5750,1.67753,1.28495
5751,0.543834,0.297983
5752,0.0976801,1.99207
5753,0.758852,0.931913
5754,0.454335,0.381542
5755,0.389683,1.21976
5756,0.34475,0.158147
5757,1.7149,0.940214
5758,1.34426,0.934477
5759,1.90635,1.53478
5760,0.868803,0.170965
5761,0.0376068,1.39152
5762,1.35049,0.0211188
5763,0.980281,1.22233
5764,0.308791,1.45677
5765,1.90525,0.914396
5766,0.658425,0.0343028
5767,1.90916,1.26957
5768,0.217888,1.55931
5769,0.330891,0.362987
