Data,U1,U2
5124,0.642613,0.798029
5125,0.420543,0.864223
5126,0.815812,0.635914
5127,0.760897,0.196631
5128,0.0798535,0.0271004
5129,0.520055,0.077456
5130,0.925092,0.562181
5131,0.28199,0.916868
5132,0.752656,0.777551
5133,0.443895,0.868191
5134,0.376832,0.737877
5135,0.109493,0.724937
5136,0.15989,0.412458
5137,0.233272,0.59273
5138,0.929151,0.256325
5139,0.826282,0.352947
5140,0.486111,0.198828
5141,0.0396825,0.560076
5142,0.516453,0.361156
5143,0.959951,0.0588702
5144,0.649664,0.896512
5145,0.100031,0.38966
5146,0.950488,0.997162
5147,0.0105617,0.0988495
5148,0.847802,0.966247
5149,0.229426,0.512223
5150,0.0650183,0.933348
5151,0.136203,0.482498
5152,0.125549,0.928282
5153,0.237882,0.218909
5154,0.0931319,0.239784
5155,0.151313,0.66805
5156,0.00268621,0.902524
5157,0.176984,0.166204
5158,0.550305,0.39903
5159,0.998077,0.352977
5160,0.686844,0.861629
5161,0.823169,0.741417
5162,0.410806,0.833552
5163,0.342735,0.0165105
5164,0.906532,0.628071
5165,0.302442,0.196234
5166,0.856593,0.130375
5167,0.457662,0.370525
5168,0.895482,0.146825
5169,0.2663,0.9541
5170,0.377778,0.74456
5171,0.0395604,0.374767
5172,0.557234,0.0645772
5173,0.520055,0.997253
5174,0.510501,0.461928
5175,0.126496,0.972808
5176,0.343559,0.146825
5177,0.513828,0.740745
5178,0.988156,0.403394
5179,0.764591,0.204901
5180,0.876404,0.564135
5181,0.601526,0.298349
5182,0.591392,0.851039
5183,0.583822,0.854335
5184,0.845024,0.578723
5185,0.472589,0.547807
5186,0.477137,0.677877
5187,0.939316,0.282601
5188,0.211081,0.662893
5189,0.664591,0.900998
5190,0.26569,0.662709
5191,0.77094,0.611164
5192,0.250611,0.580096
5193,0.56163,0.185156
5194,0.67036,0.470473
5195,0.842338,0.904202
5196,0.464621,0.460219
5197,0.785958,0.542314
5198,0.948077,0.580157
5199,0.511264,0.510392
5200,0.891239,0.400464
5201,0.387485,0.751793
5202,0.954884,0.941191
5203,0.690812,0.218604
5204,0.848779,0.622486
5205,0.739744,0.883419
5206,0.0850427,0.639576
5207,0.154823,0.384625
5208,0.642247,0.717765
5209,0.545269,0.686697
5210,0.877686,0.355052
5211,0.847497,0.684591
5212,0.2634,0.0119327
5213,0.860775,0.622639
5214,0.56746,0.890561
5215,0.347772,0.651662
5216,0.616758,0.579608
5217,0.544017,0.944578
5218,0.368284,0.554979
5219,0.152503,0.652425
5220,0.301068,0.940733
5221,0.0325702,0.733787
5222,0.763217,0.681112
5223,0.926618,0.458724
5224,0.480861,0.969848
5225,0.858028,0.296701
5226,0.586538,0.0591449
5227,0.381349,0.0713523
5228,0.874756,0.0496231
5229,0.801679,0.829524
5230,0.178785,0.567888
5231,0.937759,0.95233
5232,0.395482,0.999786
5233,0.101801,0.756676
5234,0.394536,0.783959
5235,0.825672,0.321268
5236,0.472039,0.81222
5237,0.614042,0.649495
5238,0.744658,0.851314
5239,0.782479,0.672628
5240,0.582845,0.724754
5241,0.332295,0.131077
5242,0.45525,0.3914
5243,0.000671556,0.169897
5244,0.0347375,0.663442
5245,0.180037,0.673818
5246,0.724145,0.73574
5247,0.486203,0.0729698
5248,0.517369,0.585498
5249,0.472955,0.695547
5250,0.954579,0.26194
5251,0.478266,0.854915
5252,0.462332,0.753807
5253,0.962454,0.861171
5254,0.249695,0.114597
5255,0.0929487,0.164464
5256,0.742857,0.474471
5257,0.86569,0.995209
5258,0.94884,0.0920438
5259,0.842277,0.290689
5260,0.740415,0.328196
5261,0.788431,0.512162
5262,0.482998,0.98059
5263,0.185195,0.28547
5264,0.313034,0.427381
5265,0.946032,0.770684
5266,0.338034,0.116886
5267,0.771673,0.400708
5268,0.695177,0.729698
5269,0.58956,0.257607
5270,0.399237,0.460707
5271,0.527839,0.996185
5272,0.859096,0.939512
5273,0.0441697,0.00875882
5274,0.463431,0.958007
5275,0.247314,0.574267
5276,0.372283,0.0285653
5277,0.264103,0.17185
5278,0.198169,0.476699
5279,0.838126,0.0980255
5280,0.279487,0.907102
5281,0.311386,0.118381
5282,0.329548,0.0958892
5283,0.884371,0.248634
5284,0.0406899,0.276254
5285,0.66572,0.0108951
5286,0.339072,0.0298471
5287,0.679976,0.778466
5288,0.0581197,0.193854
5289,0.769475,0.231086
5290,0.452534,0.967833
5291,0.388034,0.616199
5292,0.821734,0.384014
5293,0.716148,0.575884
5294,0.200397,0.111393
5295,0.483913,0.880215
5296,0.204548,0.822291
5297,0.487179,0.627064
5298,0.332357,0.690237
5299,0.137332,0.456221
5300,0.942125,0.627155
5301,0.644109,0.201209
5302,0.36569,0.237556
5303,0.691331,0.295938
5304,0.820757,0.790063
5305,0.881593,0.285806
5306,0.550855,0.406659
5307,0.891209,0.0921659
5308,0.614042,0.773705
5309,0.348352,0.367962
5310,0.53315,0.60976
5311,0.0235959,0.487808
5312,0.292125,0.511521
5313,0.142613,0.561968
5314,0.493956,0.260231
5315,0.619902,0.473586
5316,0.538706,0.838374
5317,0.886264,0.44203
5318,0.0508242,0.899777
5319,0.877869,0.131962
5320,0.105037,0.884121
5321,0.785531,0.986084
5322,0.699786,0.991394
5323,0.463492,0.383007
5324,0.0347375,0.461531
5325,0.0859585,0.537492
5326,0.0775336,0.659841
5327,0.844628,0.888089
5328,0.287088,0.979583
5329,0.324542,0.190344
5330,0.830983,0.160436
5331,0.813004,0.768365
5332,0.793071,0.913053
5333,0.2866,0.504929
5334,0.366911,0.35783
5335,0.353999,0.293832
5336,0.473871,0.360576
5337,0.0756105,0.959502
5338,0.272314,0.995453
5339,0.517216,0.19953
5340,0.254274,0.721244
5341,0.199603,0.0445875
5342,0.678266,0.0374767
5343,0.444811,0.784539
5344,0.600427,0.0220344
5345,0.0811661,0.406415
5346,0.353968,0.864559
5347,0.215507,0.450819
5348,0.614469,0.926725
5349,0.898504,0.944823
5350,0.811416,0.603504
5351,0.658578,0.837611
5352,0.217643,0.957549
5353,0.160989,0.27308
5354,0.198321,0.373943
5355,0.794444,0.207648
5356,0.452411,0.961333
5357,0.9308,0.445112
5358,0.267002,0.73159
5359,0.0592491,0.242012
5360,0.433944,0.350688
5361,0.0881258,0.356304
5362,0.193132,0.0903043
5363,0.969383,0.898831
5364,0.984829,0.152043
5365,0.55754,0.724693
5366,0.532051,0.403851
5367,0.378602,0.493088
5368,0.480983,0.391583
5369,0.889927,0.0583819
5370,0.0891026,0.888638
5371,0.992247,0.653401
5372,0.943987,0.850002
5373,0.116026,0.515549
5374,0.989316,0.0687582
5375,0.284219,0.311716
5376,0.9058,0.718192
5377,0.272802,0.0630818
5378,0.722619,0.924711
5379,0.48315,0.382794
5380,0.0826618,0.184118
5381,0.508303,0.840815
5382,0.452503,0.426435
5383,0.775488,0.289071
5384,0.386477,0.482772
5385,0.174695,0.136326
5386,0.362729,0.232917
5387,0.387729,0.987823
5388,0.303144,0.440291
5389,0.813828,0.878109
5390,0.327534,0.838649
5391,0.701954,0.656117
5392,0.174542,0.0432753
5393,0.439499,0.0518815
5394,0.685256,0.94882
5395,0.0587302,0.690695
5396,0.40989,0.0651265
5397,0.0281136,0.947661
5398,0.396429,0.364116
5399,0.408852,0.178076
5400,0.160531,0.279763
5401,0.618101,0.642323
5402,0.368742,0.156804
5403,0.463584,0.49208
5404,0.489591,0.294961
5405,0.927137,0.625721
5406,0.227961,0.418653
5407,0.506105,0.174047
5408,0.56569,0.535752
5409,0.894597,0.97467
5410,0.318498,0.362835
5411,0.515629,0.753105
5412,0.914744,0.40965
5413,0.0529304,0.982818
5414,0.212973,0.060213
5415,0.762851,0.661489
5416,0.25812,0.184698
5417,0.136325,0.651234
5418,0.513462,0.591998
5419,0.532021,0.902432
5420,0.972222,0.611591
5421,0.83025,0.94702
5422,0.224206,0.899197
5423,0.126801,0.625721
5424,0.694933,0.821345
5425,0.0709402,0.235389
5426,0.478999,0.111148
5427,0.815354,0.268197
5428,0.117613,0.529496
5429,0.801679,0.792199
5430,0.901893,0.633442
5431,0.869902,0.414502
5432,0.487576,0.0781579
5433,0.585897,0.802362
5434,0.384768,0.776788
5435,0.36047,0.0351573
5436,0.85464,0.347423
5437,0.993132,0.751335
5438,0.562973,0.208502
5439,0.8558,0.257576
5440,0.594292,0.0667745
5441,0.154335,0.614978
5442,0.767308,0.00729393
5443,0.687302,0.32667
5444,0.237149,0.558672
5445,0.400977,0.754814
5446,0.737729,0.602802
5447,0.936447,0.911161
5448,0.135653,0.44435
5449,0.386996,0.924497
5450,0.877381,0.381085
5451,0.796734,0.411695
5452,0.000366305,0.344554
5453,0.606227,0.29371
5454,0.32848,0.237709
5455,0.470299,0.427442
5456,0.836935,0.104923
5457,0.706777,0.896298
5458,0.653022,0.858913
5459,0.253449,0.0368358
5460,0.31337,0.578539
5461,0.5116,0.407971
5462,0.39594,0.0127873
5463,0.967857,0.0492569
5464,0.0929487,0.495956
5465,0.149817,0.660817
5466,0.317125,0.631581
5467,0.393101,0.883511
5468,0.158089,0.454848
5469,0.205891,0.79989
5470,0.568437,0.96588
5471,0.859829,0.229469
5472,0.661691,0.559587
5473,0.292094,0.489151
5474,0.600153,0.59273
5475,0.653602,0.149632
5476,0.333883,0.742698
5477,0.951984,0.0721152
5478,0.0773199,0.558275
5479,0.39301,0.775597
5480,0.978541,0.299142
5481,0.298901,0.093997
5482,0.587271,0.436415
5483,0.0324786,0.257088
5484,0.0856838,0.664907
5485,0.299237,0.0912809
5486,0.417857,0.584918
5487,0.64942,0.119144
5488,0.0986569,0.97058
5489,0.101587,0.0553301
5490,0.191636,0.379742
5491,0.669658,0.683462
5492,0.358578,0.40199
5493,0.323535,0.475936
5494,0.63315,0.709494
5495,0.690263,0.710562
5496,0.264255,0.898648
5497,0.698169,0.371227
5498,0.252015,0.510514
5499,0.552869,0.919156
5500,0.676129,0.221046
5501,0.989011,0.210059
5502,0.225061,0.624622
5503,0.826099,0.538285
5504,0.0941392,0.918699
5505,0.578419,0.13358
5506,0.254884,0.760002
5507,0.351282,0.549394
5508,0.644567,0.22956
5509,0.6366,0.381298
5510,0.689652,0.837062
5511,0.0108974,0.773583
5512,0.401648,0.442671
5513,0.275702,0.32902
5514,0.682753,0.500381
5515,0.371795,0.461318
5516,0.0816545,0.754448
5517,0.598199,0.0440993
5518,0.676252,0.0777306
5519,0.362607,0.539964
5520,0.635195,0.150822
5521,0.0421551,0.76455
5522,0.986233,0.767693
5523,0.641056,0.176
5524,0.771154,0.345805
5525,0.934127,0.208228
5526,0.773748,0.337016
5527,0.806105,0.807794
5528,0.945116,0.307932
5529,0.649725,0.118412
5530,0.181899,0.109165
5531,0.112363,0.305429
5532,0.840263,0.405988
5533,0.296184,0.951903
5534,0.920177,0.524827
5535,0.843712,0.413709
5536,0.874756,0.704855
5537,0.315171,0.115879
5538,0.0756105,0.0561846
5539,0.998687,0.134526
5540,0.765018,0.443373
5541,0.917308,0.660085
5542,0.437698,0.755821
5543,0.449664,0.205206
5544,0.67732,0.224738
5545,0.752289,0.829951
5546,0.109127,0.221686
5547,0.227686,0.328318
5548,0.998596,0.951354
5549,0.722894,0.387738
5550,0.69359,0.259407
5551,0.089652,0.310251
5552,0.256807,0.0346385
5553,0.346093,0.10715
5554,0.833394,0.0229499
5555,0.0262515,0.763787
5556,0.224908,0.912198
5557,0.570727,0.348247
5558,0.384249,0.91522
5559,0.865324,0.531663
5560,0.735043,0.401837
5561,0.455067,0.118473
5562,0.00540294,0.0293283
5563,0.625855,0.486953
5564,0.238523,0.925962
5565,0.613553,0.526566
5566,0.446398,0.412854
5567,0.783059,0.866726
5568,0.641941,0.135136
5569,0.835897,0.0349437
5570,0.312607,0.934721
5571,0.0944139,0.795038
5572,0.447344,0.964415
5573,0.787302,0.417493
5574,0.591545,0.0374157
5575,0.149664,0.151769
5576,0.733211,0.651509
5577,0.194383,0.828486
5578,0.71859,0.155217
5579,0.294872,0.443312
5580,0.00201466,0.749992
5581,0.424451,0.889065
5582,0.4663,0.0794092
5583,0.0916361,0.831599
5584,0.430891,0.667257
5585,0.86221,0.197699
5586,0.43663,0.0520951
5587,0.96569,0.977294
5588,0.550549,0.759545
5589,0.992827,0.17066
5590,0.437821,0.870052
5591,0.199054,0.85406
5592,0.890446,0.514573
5593,0.595971,0.618732
5594,0.527656,0.779107
5595,0.928327,0.18952
5596,0.61569,0.85345
5597,0.957723,0.966552
5598,0.00357143,0.441267
5599,0.295635,0.689596
5600,0.691117,0.0828578
5601,0.504731,0.52089
5602,0.122161,0.75515
5603,0.419719,0.701987
5604,0.600244,0.529283
5605,0.771337,0.693869
5606,0.827137,0.81106
5607,0.333089,0.475814
5608,0.15348,0.385296
5609,0.0996337,0.587542
5610,0.268712,0.76223
5611,0.549145,0.672781
5612,0.415293,0.801019
5613,0.985684,0.846126
5614,0.396978,0.89346
5615,0.410806,0.286843
5616,0.280525,0.750023
5617,0.470391,0.18189
5618,0.405708,0.667837
5619,0.879823,0.628285
5620,0.734432,0.702628
5621,0.490293,0.481368
5622,0.3134,0.033784
5623,0.920391,0.528153
5624,0.323382,0.636586
5625,0.585287,0.897702
5626,0.459524,0.772698
5627,0.135989,0.42027
5628,0.872161,0.417188
5629,0.876709,0.835566
5630,0.197466,0.168889
5631,0.814652,0.455794
5632,0.973718,0.0775475
5633,0.717766,0.235084
5634,0.567308,0.78341
5635,0.0358364,0.307779
5636,0.288187,0.0307627
5637,0.925366,0.0607013
5638,0.226557,0.612079
5639,0.00286936,0.821101
5640,0.178907,0.744743
5641,0.996734,0.401349
5642,0.424176,0.410108
5643,0.247466,0.164342
5644,0.716758,0.911283
5645,0.21975,0.0882901
5646,0.294475,0.463454
5647,0.870635,0.640187
5648,0.585409,0.640584
5649,0.0822039,0.236763
5650,0.25638,0.58916
5651,0.471276,0.809809
5652,0.919414,0.712333
5653,0.885073,0.617542
5654,0.796673,0.645039
5655,0.922558,0.0884121
5656,0.602869,0.414624
5657,0.967338,0.265206
5658,0.41862,0.330729
5659,0.647131,0.467452
5660,0.064591,0.00222786
5661,0.449847,0.228553
5662,0.0398657,0.560869
5663,0.553755,0.520066
5664,0.0970696,0.305002
5665,0.901832,0.870174
5666,0.616758,0.191565
5667,0.286172,0.34611
5668,0.732387,0.517991
5669,0.836447,0.620808
5670,0.278663,0.382183
5671,0.943864,0.61272
5672,0.706197,0.704672
5673,0.444963,0.595355
5674,0.755464,0.372539
5675,0.92851,0.347026
5676,0.541361,0.0439161
5677,0.472222,0.976226
5678,0.373901,0.957701
5679,0.0754579,0.636891
5680,0.781227,0.352886
5681,0.640537,0.570544
5682,0.410867,0.441298
5683,0.723901,0.896115
5684,0.404365,0.915891
5685,0.529579,0.447584
5686,0.0787546,0.348491
5687,0.8808,0.85049
5688,0.953571,0.151677
5689,0.317186,0.0623188
5690,0.928755,0.680044
5691,0.14014,0.900693
5692,0.406654,0.149876
5693,0.287943,0.771813
5694,0.949298,0.988464
5695,0.508608,0.0183721
5696,0.325611,0.607257
5697,0.515079,0.149998
5698,0.145727,0.0580462
5699,0.794841,0.831812
5700,0.309707,0.196234
5701,0.622985,0.00817897
5702,0.878236,0.469253
5703,0.721154,0.0569475
5704,0.287943,0.896176
5705,0.0357143,0.5262
5706,0.739225,0.829463
5707,0.411325,0.931059
5708,0.680525,0.318369
5709,0.619017,0.401654
5710,0.256502,0.950591
5711,0.411905,0.803644
5712,0.960043,0.557115
5713,0.118773,0.422742
5714,0.197405,0.75576
5715,0.902381,0.542711
5716,0.645024,0.596728
5717,0.308028,0.371136
5718,0.758242,0.195196
5719,0.251313,0.911313
5720,0.256319,0.807001
5721,0.241941,0.661397
5722,0.419414,0.953612
5723,0.575702,0.570818
5724,0.267308,0.557573
5725,0.532784,0.622761
5726,0.749725,0.229316
5727,0.455739,0.868007
5728,0.579304,0.482559
5729,0.0471001,0.829768
5730,0.936172,0.367412
5731,0.467155,0.0610065
5732,0.553907,0.427107
5733,0.934799,0.388134
5734,0.325855,0.627461
5735,0.68199,0.141362
5736,0.13373,0.606647
5737,0.391453,0.581866
5738,0.758608,0.867031
5739,0.797253,0.907804
5740,0.0815629,0.0102237
5741,0.0674908,0.787774
5742,0.970147,0.422834
5743,0.0467033,0.448225
5744,0.870085,0.579669
5745,0.522497,0.0640889
5746,0.850916,0.970275
5747,0.552808,0.686422
5748,0.252564,0.194525
5749,0.635836,0.319132
5750,0.838767,0.642476
5751,0.271917,0.148991
5752,0.0488401,0.996033
5753,0.379426,0.465957
5754,0.227167,0.190771
5755,0.194841,0.609882
5756,0.172375,0.0790735
5757,0.857448,0.470107
5758,0.672131,0.467238
5759,0.953175,0.767388
5760,0.434402,0.0854824
5761,0.0188034,0.695761
5762,0.675244,0.0105594
5763,0.49014,0.611164
5764,0.154396,0.728385
5765,0.952625,0.457198
5766,0.329212,0.0171514
5767,0.954579,0.634785
5768,0.108944,0.779656
5769,0.165446,0.181494
5770,0.102778,0.477706
5771,0.467979,0.550035
5772,0.848687,0.551408
5773,0.756838,0.0888394
5774,0.94826,0.761467
5775,0.928877,0.659841
5776,0.915965,0.40318
5777,0.887851,0.796655
5778,0.511752,0.428846
5779,0.502747,0.545183
5780,0.995269,0.305307
5781,0.459249,0.753716
5782,0.73083,0.553789
5783,0.961386,0.22306
5784,0.524786,0.990478
5785,0.398779,0.910825
5786,0.594475,0.337138
5787,0.520635,0.431257
5788,0.803846,0.724418
5789,0.466087,0.53383
5790,0.353388,0.292337
5791,0.33956,0.196265
5792,0.123657,0.226844
5793,0.982326,0.565661
5794,0.957326,0.784661
5795,0.331685,0.340892
5796,0.95757,0.774194
5797,0.388553,0.443159
5798,0.00161783,0.205023
5799,0.448077,0.0871609
5800,0.73547,0.0150151
5801,0.042674,0.775597
5802,0.967766,0.560137
5803,0.0869963,0.411695
5804,0.24127,0.530015
5805,0.15638,0.790551
5806,0.0308913,0.759636
5807,0.787546,0.308786
5808,0.158303,0.666616
5809,0.282295,0.953612
5810,0.22735,0.381726
5811,0.860867,0.618305
5812,0.796703,0.681204
5813,0.256197,0.668264
5814,0.251038,0.19892
5815,0.119292,0.574145
5816,0.5337,0.718375
5817,0.00033578,0.46205
5818,0.669811,0.244423
5819,0.356746,0.729514
5820,0.999603,0.659871
5821,0.094475,0.565172
5822,0.836966,0.700949
5823,0.735806,0.415693
5824,0.536203,0.373669
5825,0.520299,0.288308
5826,0.282326,0.392956
5827,0.741239,0.390057
5828,0.96514,0.394787
5829,0.486264,0.105014
5830,0.863248,0.163945
5831,0.853571,0.82989
5832,0.190842,0.568957
5833,0.739347,0.84579
5834,0.454731,0.91934
5835,0.599115,0.327952
5836,0.67616,0.69042
5837,0.267827,0.909665
5838,0.464927,0.61681
5839,0.133883,0.0466628
5840,0.314499,0.665151
5841,0.805128,0.899533
5842,0.951282,0.985412
5843,0.0166667,0.686331
5844,0.737424,0.230659
5845,0.0357143,0.587512
5846,0.622619,0.253945
5847,0.327534,0.424146
5848,0.581838,0.763909
5849,0.916239,0.616962
5850,0.50815,0.670766
5851,0.788645,0.480453
5852,0.754029,0.207892
5853,0.00949329,0.846614
5854,0.571978,0.0956145
5855,0.0430098,0.467818
5856,0.216819,0.64922
5857,0.247619,0.743889
5858,0.0570208,0.445174
5859,0.749084,0.179846
5860,0.335592,0.5768
5861,0.0201465,0.733085
5862,0.839591,0.27311
5863,0.642613,0.975463
5864,0.309707,0.35374
5865,0.00225886,0.905057
5866,0.572222,0.266366
5867,0.229731,0.415326
5868,0.725519,0.933287
5869,0.623565,0.994324
5870,0.902656,0.938749
5871,0.260409,0.306406
5872,0.757723,0.350139
5873,0.586111,0.0300607
5874,0.542674,0.302622
5875,0.641941,0.810999
5876,0.0538767,0.0184027
5877,0.338187,0.567309
5878,0.47439,0.801111
5879,0.948504,0.776238
5880,0.831593,0.367565
5881,0.908852,0.904141
5882,0.0706349,0.280404
5883,0.182387,0.94116
5884,0.217796,0.847316
5885,0.00918804,0.191809
5886,0.414316,0.285257
5887,0.944719,0.176153
5888,0.367277,0.833094
5889,0.810226,0.843715
5890,0.594322,0.457167
5891,0.667063,0.41261
5892,0.383913,0.463027
5893,0.296398,0.148869
5894,0.263034,0.317881
5895,0.0684676,0.417707
5896,0.582479,0.937986
5897,0.610623,0.497574
5898,0.234249,0.218757
5899,0.486325,0.0714744
5900,0.11804,0.31547
5901,0.287088,0.123844
5902,0.402686,0.737327
5903,0.240385,0.302072
5904,0.517277,0.329264
5905,0.786844,0.772332
5906,0.767796,0.302377
5907,0.688584,0.335276
5908,0.139164,0.265389
5909,0.234921,0.1948
5910,0.841941,0.328898
5911,0.125519,0.414869
5912,0.101282,0.426069
5913,0.772619,0.883358
5914,0.224939,0.643971
5915,0.186111,0.649983
5916,0.698077,0.21308
5917,0.423016,0.94583
5918,0.626007,0.484909
5919,0.904365,0.145482
5920,0.845147,0.361003
5921,0.884799,0.530442
5922,0.112698,0.851009
5923,0.0880952,0.0720237
5924,0.580952,0.352519
5925,0.151923,0.705222
5926,0.872466,0.489914
5927,0.165751,0.83166
5928,0.155617,0.546525
5929,0.373748,0.198767
5930,0.261569,0.30015
5931,0.156868,0.975402
5932,0.739164,0.0501419
5933,0.853755,0.908872
5934,0.430403,0.43086
5935,0.928755,0.0290231
5936,0.279121,0.866512
5937,0.599756,0.584521
5938,0.298443,0.85992
5939,0.390293,0.883541
5940,0.542277,0.348766
5941,0.328877,0.588458
5942,0.166606,0.732139
5943,0.784402,0.905728
5944,0.866361,0.492447
5945,0.332845,0.145695
5946,0.744628,0.238197
5947,0.728694,0.426496
5948,0.657662,0.0964995
5949,0.111294,0.984832
5950,0.875214,0.315897
5951,0.167399,0.761742
5952,0.164011,0.325053
5953,0.179487,0.777978
5954,0.737973,0.955107
5955,0.886905,0.422987
5956,0.553816,0.700674
5957,0.955464,0.286081
5958,0.812271,0.387127
5959,0.750153,0.673635
5960,0.83257,0.0604877
5961,0.132875,0.615375
5962,0.380922,0.940519
5963,0.311264,0.0872219
5964,0.629701,0.506699
5965,0.449267,0.491195
5966,0.857173,0.843745
5967,0.961172,0.263894
5968,0.385348,0.881954
5969,0.24881,0.956145
5970,0.71337,0.756737
5971,0.262088,0.361217
5972,0.968468,0.802026
5973,0.754121,0.3979
5974,0.296703,0.311838
5975,0.630861,0.595691
5976,0.257204,0.775872
5977,0.44649,0.313486
5978,0.309371,0.446181
5979,0.0199634,0.371532
5980,0.716117,0.445051
5981,0.466178,0.716269
5982,0.236142,0.805872
5983,0.760958,0.192175
5984,0.494567,0.473525
5985,0.434249,0.591388
5986,0.501129,0.00405897
5987,0.218315,0.0115665
5988,0.0858974,0.118961
5989,0.606136,0.306803
5990,0.633608,0.0136418
5991,0.418193,0.181127
5992,0.0719475,0.017243
5993,0.760562,0.385266
5994,0.225305,0.475967
5995,0.300122,0.648488
5996,0.987454,0.2107
5997,0.731593,0.543931
5998,0.960379,0.206702
5999,0.754976,0.564531
6000,0.83431,0.952055
6001,0.989438,0.407941
6002,0.496856,0.680563
6003,0.100061,0.955107
6004,0.279029,0.314829
6005,0.175611,0.804041
6006,0.486233,0.775292
6007,0.152564,0.612995
6008,0.0616606,0.14185
6009,0.00122101,0.0402844
6010,0.505739,0.557207
6011,0.551923,0.867183
6012,0.648932,0.362499
6013,0.410531,0.0788598
6014,0.189866,0.388592
6015,0.492338,0.385296
6016,0.662943,0.210913
6017,0.419505,0.00704978
6018,0.34014,0.138737
6019,0.519719,0.665273
6020,0.117125,0.375286
6021,0.535195,0.713919
6022,0.293681,0.779901
6023,0.548443,0.373028
6024,0.989957,0.61037
6025,0.159829,0.177679
6026,0.334127,0.148961
6027,0.755739,0.181829
6028,0.165781,0.844111
6029,0.889194,0.271432
6030,0.423779,0.156713
6031,0.5087,0.270058
6032,0.280159,0.309488
6033,0.107326,0.491958
6034,0.0398352,0.225379
6035,0.981899,0.133213
6036,0.492247,0.733177
6037,0.790385,0.518998
6038,0.395452,0.236
6039,0.618651,0.867
6040,0.723382,0.112094
6041,0.916667,0.0109256
6042,0.825977,0.766869
6043,0.0967949,0.576739
6044,0.388065,0.10889
6045,0.398779,0.54265
6046,0.623352,0.904202
6047,0.951007,0.0707724
6048,0.151648,0.598102
6049,0.937485,0.0926847
6050,0.0989927,0.406293
6051,0.508761,0.49266
6052,0.743437,0.393689
6053,0.704853,0.985168
6054,0.156166,0.502518
6055,0.300092,0.0493179
6056,0.357601,0.689749
6057,0.266026,0.693045
6058,0.152808,0.108188
6059,0.591117,0.491256
6060,0.675305,0.245003
6061,0.642002,0.409284
6062,0.337759,0.737022
6063,0.202076,0.500809
6064,0.0340354,0.843135
6065,0.92094,0.791406
6066,0.639744,0.891476
6067,0.265537,0.644856
6068,0.782051,0.0592059
6069,0.325672,0.786279
6070,0.0910867,0.213721
6071,0.0786325,0.0483718
6072,0.341758,0.864589
6073,0.142552,0.941466
6074,0.668681,0.176916
6075,0.708974,0.444807
6076,0.0216423,0.100436
6077,0.416545,0.108798
6078,0.829609,0.599017
6079,0.50699,0.759697
6080,0.099939,0.352031
6081,0.821154,0.947081
6082,0.528083,0.760063
6083,0.184737,0.883663
6084,0.216636,0.254463
6085,0.608303,0.129551
6086,0.990995,0.404401
6087,0.614011,0.791314
6088,0.603388,0.761437
6089,0.0448718,0.663045
6090,0.0332723,0.408612
6091,0.000946281,0.661946
6092,0.181685,0.407819
6093,0.24127,0.224342
6094,0.198504,0.396985
6095,0.596276,0.158391
6096,0.0629426,0.098178
6097,0.77848,0.920774
6098,0.499542,0.0852992
6099,0.591575,0.520493
6100,0.478541,0.45143
6101,0.0408425,0.380444
6102,0.0461539,0.634571
6103,0.364286,0.629109
6104,0.673382,0.233558
6105,0.661294,0.57918
6106,0.338858,0.795495
6107,0.723321,0.697256
6108,0.794322,0.909665
6109,0.980769,0.309793
6110,0.508028,0.125614
6111,0.312149,0.744224
6112,0.302869,0.846065
6113,0.935195,0.7004
6114,0.283578,0.0596637
6115,0.82851,0.509384
6116,0.945757,0.19425
6117,0.270299,0.68746
6118,0.973779,0.114689
6119,0.211874,0.961577
6120,0.811355,0.987823
6121,0.493987,0.850642
6122,0.233578,0.0113529
6123,0.461386,0.0603656
6124,0.507906,0.483169
6125,0.469658,0.514725
6126,0.908852,0.992431
6127,0.233211,0.925718
6128,0.990385,0.27604
6129,0.0601954,0.525834
6130,0.72909,0.119633
6131,0.88083,0.0719016
6132,0.0684371,0.224464
6133,0.726374,0.60744
6134,0.139744,0.830714
6135,0.0878205,0.862362
6136,0.130189,0.709494
6137,0.485317,0.702658
6138,0.0476801,0.53679
6139,0.75641,0.84109
6140,0.106136,0.265328
6141,0.139103,0.209357
6142,0.764621,0.542863
6143,0.299328,0.0978423
6144,0.211752,0.109684
6145,0.175092,0.513993
6146,0.928632,0.0709555
6147,0.00119048,0.322245
6148,0.494902,0.605823
6149,0.246825,0.730369
6150,0.686905,0.668813
6151,0.597192,0.703879
6152,0.721917,0.187475
6153,0.641697,0.0499588
6154,0.918162,0.783929
6155,0.729182,0.334208
6156,0.632509,0.777917
6157,0.640781,0.609729
6158,0.777167,0.785272
6159,0.43663,0.266854
6160,0.0951771,0.234413
6161,0.177778,0.283609
6162,0.344017,0.213477
6163,0.335562,0.892148
6164,0.194719,0.84933
6165,0.703358,0.304422
6166,0.657326,0.540727
6167,0.643407,0.782495
6168,0.781258,0.439131
6169,0.659066,0.121708
6170,0.912912,0.221473
6171,0.705922,0.664663
6172,0.514591,0.0524308
6173,0.47152,0.402448
6174,0.110928,0.315806
6175,0.18257,0.675344
6176,0.934524,0.82873
6177,0.468376,0.580493
6178,0.931838,0.46614
6179,0.546551,0.555895
6180,0.58544,0.0382397
6181,0.625061,0.861049
6182,0.118895,0.508408
6183,0.0539683,0.943297
